,Unnamed: 0,BHK,Rent,Size,Floor,Area,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
3886,3887,2,11000,100,2 out of 3,1,Mehdipatnam,6,2,3,2
3887,3888,2,9000,1100,2 out of 2,1,"Vanasthalipuram, NH 9",6,2,1,2
3888,3889,3,35000,1650,5 out of 5,2,Kondapur,6,2,3,3
3889,3890,3,23382,1500,1 out of 1,1,"Alkapur Township, Manikonda, Outer Ring Road",6,2,1,3
3890,3891,2,9500,1140,3 out of 4,1,Nizampet,6,2,1,2
3891,3892,2,9000,990,Ground out of 1,1,"Boduppal, NH 2 2",6,1,2,2
3892,3893,3,60000,1700,7 out of 17,1,Gachibowli,6,2,1,3
3893,3894,2,11000,1200,2 out of 4,1,Bandlaguda Jagir,6,1,1,2
3894,3895,2,11000,850,1 out of 3,1,Mehdipatnam,6,1,1,2
3895,3896,2,11000,900,2 out of 3,1,Musheerabad,6,1,1,2
3896,3897,2,8000,800,Ground out of 2,1,Gopanapalli,6,2,1,2
3897,3898,2,9000,1000,1 out of 2,1,Hydershakote,6,1,2,2
3898,3899,2,8000,1020,3 out of 4,1,Hydershakote,6,2,1,2
3899,3900,1,5500,300,Ground out of 3,1,Ameenpur,6,1,1,1
3900,3901,2,12000,1800,Ground out of 2,1,"Quthbullapur, NH 7",6,2,1,2
3901,3902,3,25000,919,8 out of 13,2,"Rajendra Nagar, Outer Ring Road",6,2,1,2
3902,3903,3,23000,25,5 out of 6,2,"Sanath Nagar, NH 9",6,2,1,3
3903,3904,2,12000,1050,1 out of 3,1,Bandlaguda Jagir,6,2,1,2
3904,3905,2,6500,200,Ground out of 1,2,Dammaiguda,6,1,2,2
3905,3906,1,9000,450,1 out of 4,1,Moti Nagar,6,1,1,1
3906,3907,4,25000,1000,15 out of 20,1,"Narsingi, Outer Ring Road",6,2,1,3
3907,3908,3,12500,1250,2 out of 5,2,Kompally,6,2,2,2
3908,3909,3,45000,1900,9 out of 15,2,"Financial District, Nanakram Guda",6,1,2,3
3909,3910,2,27000,1500,Ground out of 4,1,"Banjara Hills, NH 9",6,2,1,2
3910,3911,3,75000,2395,14 out of 17,2,"Vittal Rao Nagar, Hitech City",6,2,3,3
3911,3912,2,9000,1800,1 out of 1,1,"Basheer Bagh, 6,",6,2,1,2
3912,3913,2,12000,700,3 out of 3,2,BHEL,6,1,1,2
3913,3914,3,24000,1700,4 out of 5,1,"Alkapur Township, Manikonda, Outer Ring Road",6,1,3,2
3914,3915,2,15000,1200,2 out of 3,1,"Rasoolpura, Mahatma Gandhi Road",6,1,2,2
3915,3916,3,24000,1600,3 out of 5,2,"Miyapur, NH 9",6,2,1,3
3916,3917,2,12000,745,8 out of 9,1,Sainikpuri,6,1,1,2
3917,3918,3,27000,2210,4 out of 5,1,"Nallagandla, Serilingampally",6,2,3,3
3918,3919,3,30000,1450,9 out of 13,2,"Chandanagar, NH 9",6,2,1,3
3919,3920,3,20000,1400,3 out of 4,1,Narayanaguda,6,2,3,3
3920,3921,3,22000,2000,Upper Basement out of 3,2,A 307 Blossom Heights,6,2,2,3
3921,3922,4,25000,1815,2 out of 5,1,Old Bowenpally,6,2,1,3
3922,3923,2,23000,1000,Upper Basement out of 3,1,"Banjara Hills, NH 9",6,2,1,1
3923,3924,2,12000,1000,3 out of 3,1,in Maruthi Nagar-Dr A.S. Rao Nagar,6,1,1,2
3924,3925,2,18000,1200,5 out of 6,1,Chanda Nagar,6,1,1,3
3925,3926,3,55000,2430,7 out of 9,1,Gachibowli,6,2,2,3
3926,3927,1,5000,140,2 out of 3,1,Malkajgiri,6,1,1,1
3927,3928,2,13000,1200,2 out of 5,1,Nacharam,6,2,1,2
3928,3929,2,9000,1100,2 out of 4,1,"Boduppal, NH 2 2",6,1,1,3
3929,3930,2,7000,800,1 out of 3,2,"Buddha Nagar Colony, Boduppal",6,1,2,2
3930,3931,3,28000,1500,3 out of 5,1,"Banjara Hills, NH 9",6,2,1,3
3931,3932,2,15000,1200,2 out of 5,1,Amberpet,6,2,1,2
3932,3933,3,14000,1350,2 out of 5,1,KTR Colony,6,2,1,3
3933,3934,1,12000,1300,2 out of 4,1,Alwal,6,2,1,2
3934,3935,2,12500,1000,3 out of 4,1,"Upparpally, 6 Expressway",6,2,1,2
3935,3936,2,13000,1210,4 out of 5,1,Nizampet,6,1,1,2
3936,3937,2,9500,1050,2 out of 3,1,"Bollaram, Outer Ring Road",6,1,1,2
3937,3938,3,35000,1600,8 out of 10,2,"Nallagandla, Serilingampally",6,2,3,3
3938,3939,1,4000,300,3 out of 3,1,in Syed Ali Guda,6,1,1,1
3939,3940,1,8000,300,4 out of 4,1,"Mallepally, NH 7",6,2,1,1
3940,3941,2,12500,1010,5 out of 5,2,ECIL,6,1,2,2
3941,3942,3,65000,1850,5 out of 5,2,"Patrika Nagar, Hitech City",6,2,2,3
3942,3943,2,13000,1300,Ground out of 3,2,"Ramanthapur, NH 2 2",6,2,2,2
3943,3944,2,12500,1100,3 out of 3,2,Chanda Nagar,6,1,2,2
3944,3945,3,45000,2200,3 out of 5,2,"Himayath Nagar, NH 7",6,2,1,3
3945,3947,3,50000,2290,4 out of 24,1,"Nallagandla, Serilingampally",6,2,2,3
3946,3948,3,40000,1900,4 out of 5,2,"Himayath Nagar, NH 7",6,2,1,3
3947,3949,3,30000,1600,2 out of 5,2,"Himayath Nagar, NH 7",6,2,1,3
3948,3950,2,7000,800,2 out of 3,1,Chandrayanguttabalguda,6,1,1,1
3949,3951,3,25000,1600,2 out of 5,1,"Sanath Nagar, NH 9",6,2,1,3
3950,3952,1,9000,500,1 out of 5,1,"Miyapur, NH 9",6,1,1,1
3951,3953,3,16000,1500,2 out of 3,2,"Pragathi Nagar, Kukatpally",6,2,3,3
3952,3954,1,10500,650,1 out of 3,1,"Banjara Hills, NH 9",6,2,1,1
3953,3955,4,100000,3300,Ground out of 14,2,"Vittal Rao Nagar, Hitech City",6,2,3,4
3954,3956,2,9000,1200,Ground out of 1,1,"Boduppal, NH 2 2",6,1,1,2
3955,3957,2,11000,800,2 out of 3,1,Ram nagar,6,2,1,2
3956,3958,3,24000,1200,1 out of 3,1,"Kachiguda, NH 2 2",6,2,1,4
3957,3959,2,12000,1000,2 out of 3,1,"Nallagandla, Serilingampally",6,1,1,1
3958,3960,2,20000,1600,1 out of 2,1,Kothapet,6,1,3,3
3959,3961,2,24000,1200,1 out of 3,2,Dr A.S. Rao Nagar,6,2,1,2
3960,3962,2,12000,1100,2 out of 2,1,"Balapur X road,Triveni nagar",6,2,1,2
3961,3963,3,12000,1250,2 out of 6,2,Alwal,6,2,3,3
3962,3964,2,10000,1100,Ground out of 2,2,Gajularamaram,6,1,1,2
3963,3965,2,45000,1600,1 out of 6,1,Kattedan Rd,6,2,1,2
3964,3966,2,22000,1000,2 out of 2,1,Gachibowli,6,2,1,2
3965,3967,1,6500,455,2 out of 3,1,Bandlaguda Jagir,6,1,1,1
3966,3968,3,40000,1473,23 out of 23,1,"Kukatpally, NH 9",6,2,1,2
3967,3969,1,4000,400,Ground out of 1,1,Borabanda,6,1,1,1
3968,3970,2,12000,1300,1 out of 2,1,"Gandhamguda, Bairagiguda",6,2,1,2
3969,3971,4,27000,2520,2 out of 2,2,Defence Colony Layout,6,2,3,5
3970,3972,1,10000,500,2 out of 5,1,Gachibowli,6,2,1,1
3971,3973,2,10000,200,Ground out of 2,1,"Pathar Gatti, NH 7",6,1,1,1
3972,3974,2,10000,1200,Ground out of 1,1,Upperpally,6,1,1,2
3973,3975,3,18000,1950,2 out of 5,1,Toli Chowki,6,2,1,3
3974,3976,1,14500,500,2 out of 5,2,Kondapur,6,2,2,1
3975,3977,1,9000,500,3 out of 3,1,"Miyapur, NH 9",6,1,1,3
3976,3978,2,14000,1150,1 out of 3,1,Bandlaguda Jagir,6,2,1,2
3977,3979,2,18000,242,Ground out of 4,1,"APHB Colony-Moula Ali, Moula Ali Road",6,1,1,2
3978,3980,2,9500,720,5 out of 7,2,"Pocharam, NH 2 2",6,2,1,2
3979,3981,3,49000,1800,19 out of 30,1,Nanakram Guda,6,1,2,3
3980,3982,1,9000,450,1 out of 3,1,"Chandulal bela colony, shahalibanda",6,2,1,1
3981,3983,2,130000,130,1 out of 1,1,Lal Darwaza,6,1,1,2
3982,3984,2,8000,690,2 out of 4,1,New Malakpet,6,1,1,2
3983,3985,2,13000,1000,2 out of 4,1,Madhapur,6,2,1,2
3984,3986,3,18000,1500,Ground out of 4,1,Shivaji Nagar,6,2,1,2
3985,3987,3,18000,1150,Ground out of 6,1,New Nallakunta,6,2,1,3
3986,3988,3,32000,1783,1 out of 5,1,Gopanapalli,6,2,1,2
3987,3989,2,15000,900,1 out of 3,1,Santosh Nagar,6,1,1,2
3988,3990,3,35000,1725,2 out of 13,1,"Narsingi, Outer Ring Road",6,2,1,3
3989,3991,1,6000,680,Ground out of 3,2,Bapu Nagar-Langar Houz,6,1,1,1
3990,3992,1,9000,550,2 out of 3,1,"Uppal, NH 2 2",6,2,1,1
3991,3993,2,9500,1290,1 out of 2,1,"Jillelguda, Medbowli",6,2,1,2
3992,3994,2,12500,1450,Ground out of 2,1,"Arvind Nagar Colony, Toli Chowki",6,2,1,2
3993,3995,2,25000,1300,3 out of 3,1,Madhapur,6,2,1,2
3994,3996,2,15000,1450,2 out of 4,1,Nagole,6,2,1,2
3995,3997,3,38000,1496,10 out of 15,2,Kondapur,6,2,2,2
3996,3998,3,20000,1850,1 out of 5,1,Kompally,6,2,3,2
3997,3999,3,15000,1600,2 out of 4,2,Old Bowenpally,6,2,1,3
3998,4000,3,130000,3500,3 out of 5,2,Jubilee Hills,6,2,3,3
3999,4001,3,27000,1850,5 out of 6,1,"Red Hills, Lakdikapul, NH 7",6,2,1,3
4000,4002,2,16000,1210,3 out of 5,1,Secunderabad,6,1,1,2
4001,4003,2,13000,1400,Ground out of 1,1,"Mallampet, Outer Ring Road",6,2,1,2
4002,4004,2,10000,950,Ground out of 4,1,"Uppal, NH 2 2",6,2,1,2
4003,4005,2,10000,878,3 out of 4,1,Malkajgiri,6,2,1,2
4004,4006,2,17000,875,2 out of 6,1,"Bolarum, Medchal Road",6,1,1,2
4005,4007,2,12500,300,3 out of 4,1,"Vanasthalipuram, NH 9",6,2,1,2
4006,4008,3,25000,1800,4 out of 5,1,Nizampet,6,2,1,3
4007,4009,3,35000,1956,1 out of 9,1,"Miyapur, NH 9",6,2,2,3
4008,4010,2,12000,800,2 out of 4,1,"Kachiguda, NH 2 2",6,1,1,1
4009,4011,2,12000,1175,5 out of 5,1,Shamirpet,6,1,1,2
4010,4012,2,15000,1080,3 out of 4,1,Anupuram Colony,6,2,1,2
4011,4013,3,45000,1955,1 out of 19,1,Kondapur,6,1,2,3
4012,4014,2,20000,950,1 out of 5,1,Masab Tank,6,1,1,2
4013,4015,2,15000,800,2 out of 3,1,Mehdipatnam,6,1,1,2
4014,4016,2,10000,1090,2 out of 4,1,"Hyder Shah Kote, Chevella Road",6,1,1,2
4015,4017,3,15000,1450,2 out of 5,2,Bandari Layout,6,2,3,3
4016,4018,2,19800,1070,3 out of 4,2,KPHB Road,6,2,1,2
4017,4019,2,8500,60,3 out of 5,1,"Gulmohar Park Colony, Serilingampally",6,1,1,2
4018,4020,4,130000,3133,14 out of 14,2,"Vittal Rao Nagar, Hitech City",6,2,3,5
4019,4021,1,8500,900,2 out of 2,2,in Trimulgherry,6,1,3,1
4020,4022,1,4500,60,1 out of 2,1,"Hayathnagar, NH 9",6,2,1,1
4021,4023,2,9000,600,3 out of 4,1,Kapra,6,1,1,2
4022,4024,1,13000,750,3 out of 3,2,Hyderaguda-Attapur,6,2,3,1
4023,4025,2,18000,900,2 out of 4,1,Jubilee Hills,6,1,1,2
4024,4026,3,26000,1800,2 out of 4,2,filmnagar. hydrabad,6,2,1,3
4025,4027,1,17000,470,3 out of 5,1,Kondapur,6,2,1,1
4026,4028,2,9000,720,1 out of 3,1,"Beeramguda, Ramachandra Puram, NH 9",6,1,1,2
4027,4029,1,8000,450,Ground out of 3,1,"Somajiguda, NH 9",6,1,1,1
4028,4030,2,10000,600,7 out of 7,1,Madhura Nagar-Nizampet,6,1,1,2
4029,4031,2,12000,1100,1 out of 1,1,"Hyder Shah Kote, Chevella Road",6,1,1,2
4030,4032,2,14000,1300,3 out of 3,1,IAS Colony,6,1,1,2
4031,4033,2,25000,1500,Ground out of 2,1,Bowenpally,6,2,1,2
4032,4034,2,22000,1200,4 out of 8,1,Gachibowli,6,2,1,2
4033,4035,4,45000,3000,3 out of 4,1,Hitech City,6,2,1,4
4034,4036,3,20000,2000,1 out of 1,2,Kapra,6,2,1,3
4035,4037,2,16000,800,2 out of 4,1,"Lakdikapul, NH 9",6,1,1,2
4036,4038,3,35000,1000,3 out of 6,2,Nizampet,6,2,1,3
4037,4039,2,15000,1200,2 out of 3,1,"Manikonda, Outer Ring Road",6,1,1,2
4038,4040,1,5500,400,1 out of 2,1,"Ramanthapur, NH 2 2",6,1,1,1
4039,4041,3,35000,1250,4 out of 5,2,"Somajiguda, NH 9",6,1,2,2
4040,4042,1,14000,700,5 out of 5,2,"Chanda Naik Nagar, Madhapur",6,2,1,1
4041,4043,2,25000,1100,1 out of 5,1,"Alkapur Township, 6",6,2,1,2
4042,4044,4,36000,2050,1 out of 3,1,Sainikpuri,6,2,1,2
4043,4045,2,20000,1428,4 out of 8,1,"Beeramguda, Ramachandra Puram, NH 9",6,2,3,2
4044,4046,3,30000,1700,3 out of 5,2,"Ashok Nagar, Himayath Nagar",6,2,3,3
4045,4047,2,12000,1140,2 out of 5,1,"Kismatpur, Outer Ring Road",6,2,3,2
4046,4048,2,16000,1000,2 out of 5,1,"Ashok Nagar, Himayath Nagar",6,2,1,2
4047,4049,2,13000,1160,3 out of 5,1,"Pragathi Nagar, Kukatpally",6,1,2,2
4048,4050,3,22000,3000,3 out of 5,2,sri sai arcade madinaguda,6,2,1,2
4049,4051,1,15000,450,1 out of 3,1,Madhapur,6,1,3,1
4050,4052,3,14000,1540,2 out of 5,1,Attapur,6,1,1,2
4051,4053,2,8000,1000,2 out of 8,1,"Saroornagar, NH 9",6,2,1,2
4052,4054,3,57000,1417,7 out of 30,2,Nanakaramguda,6,2,2,3
4053,4055,3,1200,2100,1 out of 3,2,"Uppal, NH 2 2",6,2,1,3
4054,4056,2,8000,550,4 out of 4,2,Ram nagar,6,1,2,1
4055,4057,3,15000,1600,1 out of 5,1,"Miyapur, NH 9",6,2,1,3
4056,4058,2,17000,1200,4 out of 5,1,"Madinaguda, Hafeezpet, NH 9",6,2,1,2
4057,4059,2,12000,500,1 out of 2,1,"Saidabad Colony, Sayeedabad",6,2,1,2
4058,4060,3,25000,1300,Ground out of 5,2,"Manikonda, Outer Ring Road",6,2,1,2
4059,4061,2,13000,600,1 out of 3,1,Ramchandrapuram Mandal,6,1,1,1
4060,4062,3,35000,1565,1 out of 6,2,"KMR Estates, Serilingampally",6,2,1,3
4061,4063,1,6500,350,2 out of 4,1,Langar Houz,6,1,1,1
4062,4064,2,11000,1100,1 out of 4,1,"Padmanabha Nagar, Mehdipatnam",6,1,1,2
4063,4065,2,25000,1200,1 out of 6,1,Vijay nagar colony m,6,2,1,2
4064,4066,3,35000,2000,1 out of 5,1,"Miyapur, NH 9",6,2,3,3
4065,4067,3,27000,2200,3 out of 6,1,Toli Chowki,6,2,1,3
4066,4068,3,18000,1400,2 out of 4,1,Toli Chowki,6,1,1,3
4067,4069,3,20000,1950,5 out of 6,1,Sainikpuri,6,2,1,3
4068,4070,2,8500,130,1 out of 1,2,Rampally,6,1,1,2
4069,4071,2,14000,1300,Ground out of 2,1,Bandlaguda Jagir,6,2,1,2
4070,4072,3,35000,1675,5 out of 12,1,Gachibowli,6,1,1,3
4071,4073,2,16000,1135,3 out of 5,1,Suchitra Circle,6,2,1,2
4072,4074,3,20000,1800,3 out of 4,1,"Banjara Hills, NH 9",6,1,1,2
4073,4075,3,18000,1400,1 out of 5,1,Attapur,6,2,1,3
4074,4076,4,140000,3698,16 out of 22,2,"Gachibowli CUC, Outer Ring Road",6,2,3,5
4075,4077,2,10000,950,Ground out of 4,1,"Bolarum, Medchal Road",6,1,1,2
4076,4078,2,12000,650,1 out of 2,1,Begumpet,6,1,1,2
4077,4079,1,5300,100,3 out of 3,2,in 1-71/1/a,6,2,1,1
4078,4080,2,11000,950,2 out of 3,2,IDA Uppal,6,1,2,2
4079,4081,2,12000,1000,1 out of 2,2,"New Nagole Colony, Kothapet",6,1,2,2
4080,4082,2,12000,900,3 out of 4,2,Gwachiwali,6,2,1,1
4081,4083,3,20000,1800,7 out of 10,2,Trimulgherry,6,2,1,3
4082,4084,2,13000,1000,2 out of 3,1,Kapra,6,1,1,2
4083,4085,3,22000,1800,2 out of 5,1,"Hyder Shah Kote, Chevella Road",6,2,1,3
4084,4086,2,15000,1000,2 out of 4,1,Hyderguda,6,2,1,2
4085,4087,1,5400,450,1 out of 2,1,Jeedimetla,6,1,1,1
4086,4088,3,16500,1771,2 out of 5,1,Bandam Kommu,6,1,1,3
4087,4089,2,12000,1150,4 out of 5,2," in Erragadda, NH 9",6,2,1,2
4088,4090,2,8500,1000,2 out of 3,1,Musheerabad,6,2,1,2
4089,4091,2,14000,1050,2 out of 5,2,Attapur,6,2,2,2
4090,4092,3,15000,1500,2 out of 3,2,"Miyapur, NH 9",6,1,1,2
4091,4093,2,6000,750,1 out of 2,1,"Ramachandra Puram, NH 9",6,1,1,2
4092,4094,2,14000,1100,Ground out of 4,1,Mehdipatnam,6,2,1,2
4093,4095,2,15000,800,Ground out of 3,1,Road no 3 banjara hills 6 500035,6,1,1,2
4094,4096,3,37000,150,1 out of 5,2,Jubilee Hills,6,1,2,3
4095,4097,1,6500,750,2 out of 3,1,"Bapu Nagar, Lakdikapul",6,1,1,1
4096,4098,2,10000,600,2 out of 3,1,Borabanda,6,1,1,1
4097,4099,2,12000,1080,2 out of 3,1,"Habsiguda, NH 2 2",6,2,1,2
4098,4100,2,12000,1100,3 out of 3,1,Nizampet,6,1,1,2
4099,4101,2,9000,750,2 out of 3,1,Alwal,6,2,1,2
4100,4102,3,60000,2405,10 out of 14,1,"Khaja Guda, Outer Ring Road",6,2,2,4
4101,4103,2,18000,1248,4 out of 5,2,Kothapet,6,2,1,2
4102,4104,2,14000,1110,2 out of 5,2,Dhulapally,6,2,1,2
4103,4105,3,50000,2300,2 out of 5,2,"Ashok Nagar, Himayath Nagar",6,2,1,3
4104,4106,2,17000,1000,3 out of 5,2,"Madinaguda, Hafeezpet, NH 9",6,2,2,2
4105,4107,2,9000,800,4 out of 5,1,Old Bowenpally,6,1,1,2
4106,4108,4,80000,3115,3 out of 3,1,"Hormany nest Apartments gandipet Apartmentge 6, 6",6,2,1,5
4107,4109,1,7500,500,1 out of 2,1,"Saroornagar, NH 9",6,1,1,1
4108,4110,2,14000,950,5 out of 5,2,"Miyapur, NH 9",6,1,1,2
4109,4111,2,14000,1374,2 out of 3,1,Trimulgherry,6,2,1,2
4110,4112,1,10000,1300,Ground out of 1,2,Khanapur,6,2,1,1
4111,4113,2,17000,1150,5 out of 6,1,Abhyudaya Nagar,6,2,1,2
4112,4114,1,6500,450,2 out of 3,2,"Kukatpally, NH 9",6,2,2,1
4113,4115,2,10000,927,3 out of 5,1,Bachupally,6,2,1,2
4114,4116,3,22000,1500,4 out of 5,1,"Rajendra Nagar, Outer Ring Road",6,1,1,3
4115,4117,2,15000,1200,1 out of 3,1,Attapur,6,1,1,2
4116,4118,2,12000,1200,Ground out of 2,1,Patelguda,6,2,1,2
4117,4119,3,52000,2800,16 out of 19,2,"Kokapet, Outer Ring Road",6,2,3,3
4118,4120,1,6500,562,3 out of 4,1,Amberpet,6,1,1,1
4119,4121,2,20000,1500,1 out of 3,1,Toli Chowki,6,2,1,2
4120,4122,3,25000,1950,Ground out of 3,1,Kondapur,6,2,1,3
4121,4123,3,14000,1360,3 out of 8,1,"Ghatkesar, NH 2 2",6,2,2,2
4122,4124,3,25000,1800,1 out of 3,1,Prashanth hills,6,2,1,3
4123,4125,2,12500,950,2 out of 8,1,"Kachiguda, NH 2 2",6,2,1,2
4124,4126,2,12000,780,3 out of 3,2,Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5,6,1,2,2
4125,4127,1,10000,500,1 out of 3,1,"Khairatabad, NH 7",6,2,1,1
4126,4128,2,17000,1050,3 out of 5,1,"Ashok Nagar, Himayath Nagar",6,2,1,2
4127,4129,1,15500,600,Upper Basement out of 5,2,Kondapur,6,2,2,1
4128,4130,3,65000,1800,Ground out of 1,2,"Banjara Hills, NH 9",6,2,1,3
4129,4131,3,60000,1800,14 out of 30,2,Gachibowli,6,1,1,3
4130,4132,3,45000,1900,4 out of 10,2,Gachibowli,6,2,3,3
4131,4133,2,10500,1100,3 out of 5,1,"Safilguda, Secunderabad",6,1,1,2
4132,4134,2,9000,200,2 out of 7,1,BHEL,6,1,1,1
4133,4135,3,20000,1400,3 out of 5,1,Nawab Saheb Kunta,6,2,1,3
4134,4136,2,20000,1200,2 out of 5,2,Kondapur,6,2,2,2
4135,4137,3,18000,1600,2 out of 5,1,"Quthbullapur, NH 7",6,2,1,3
4136,4138,2,12000,1150,2 out of 5,1,Nizampet,6,2,1,2
4137,4139,2,12000,130,2 out of 3,1,"Subhash Nagar, Secunderabad",6,1,1,2
4138,4140,4,120000,3800,1 out of 1,2,"MLA Colony, Banjara Hills",6,2,1,4
4139,4141,3,28000,1720,4 out of 10,1,"Narsingi, Outer Ring Road",6,2,1,3
4140,4142,1,6000,500,1 out of 3,1,"Hayathnagar, NH 9",6,1,1,1
4141,4143,2,12500,1200,2 out of 6,1,Mehdipatnam,6,1,1,2
4142,4144,4,31000,2400,2 out of 4,1,"Upparpally, 6 Expressway",6,2,1,4
4143,4145,2,7000,800,3 out of 4,1,"Boduppal, NH 2 2",6,2,1,2
4144,4146,2,22000,1300,4 out of 5,1,"Basheer Bagh, NH 7",6,2,1,2
4145,4147,2,17500,1400,4 out of 6,1,"Miyapur, NH 9",6,2,1,2
4146,4148,2,14000,650,1 out of 3,1,"Padmarao Nagar, 6-Karimnagar Highway",6,1,1,2
4147,4149,2,9500,103,2 out of 4,1,"Boduppal, NH 2 2",6,1,1,2
4148,4150,1,7000,950,1 out of 5,1,Kothapet,6,2,1,1
4149,4151,3,15000,1500,3 out of 5,1,RTC Colony-Chandanagar,6,1,1,3
4150,4152,3,15000,1550,5 out of 5,2," in Miyapur, NH 9",6,1,1,2
4151,4153,2,10000,140,2 out of 4,1,"Sivarampalli, 6 Expressway",6,1,1,2
4152,4154,3,14000,1800,1 out of 2,1,Kanchan Bagh,6,1,1,2
4153,4155,4,85000,2550,2 out of 3,2,"Banjara Hills, NH 9",6,2,1,4
4154,4156,1,5500,500,Ground out of 3,1,Vikas Nagar-Bandlaguda Jagir,6,1,1,1
4155,4157,2,14000,800,Ground out of 3,1,"Kukatpally, NH 9",6,2,1,2
4156,4158,2,10000,800,1 out of 2,1,"Kukatpally, NH 9",6,2,1,2
4157,4159,2,10000,1300,2 out of 4,1,"Safilguda, Secunderabad",6,1,1,2
4158,4160,2,13000,600,2 out of 3,1,"Banjara Hills, NH 9",6,1,1,2
4159,4161,3,20000,1000,2 out of 6,1,Toli Chowki,6,1,1,3
4160,4162,3,25000,1000,1 out of 4,2,OU Colony-Shaikpet,6,2,1,3
4161,4163,1,7500,500,2 out of 3,1,"Janachaitanya colony, 6 Expressway",6,2,1,1
4162,4164,1,200000,8000,Ground out of 4,1," Beeramguda, Ramachandra Puram, NH 9",6,1,1,10
4163,4165,2,12000,1100,2 out of 3,2,"Gangaram, Chandanagar, NH 9",6,1,1,2
4164,4166,2,9500,1100,Ground out of 3,2,"Kanaka Durga Colony, Gudimalkapur",6,1,1,2
4165,4167,2,12000,200,1 out of 1,2,railway employees housing colony Bollarum,6,1,2,2
4166,4168,2,10000,1800,2 out of 3,1,"Boduppal, NH 2 2",6,1,3,2
4167,4169,2,8000,190,1 out of 1,1,Gurramguda balaj homes p no 4,6,2,1,2
4168,4170,3,16000,1350,1 out of 3,1,Saidabad,6,1,1,2
4169,4171,2,12333,1200,Ground out of 1,1,Alwal,6,1,1,2
4170,4172,1,9500,400,3 out of 4,2,"Bharat Nagar, Moosapet",6,1,2,1
4171,4173,2,16000,1200,Ground out of 4,1,"Manikonda, Outer Ring Road",6,2,1,2
4172,4174,3,20000,1400,4 out of 5,1,"Saidabad Colony, Sayeedabad",6,2,1,3
4173,4175,3,14000,1300,2 out of 3,2,Rock Town Colony,6,1,2,3
4174,4176,1,7500,400,2 out of 2,2,"DNM Colony, Sanath Nagar",6,1,1,1
4175,4177,1,13900,650,1 out of 6,1,Suraram,6,1,1,1
4176,4178,1,5500,500,2 out of 3,1,Vidyanagar,6,1,2,1
4177,4179,2,9000,875,4 out of 5,1,Attapur,6,2,1,2
4178,4180,1,4700,850,3 out of 3,1," in Boduppal, NH 2 2",6,1,1,2
4179,4181,3,30000,1730,7 out of 9,1,Nalagandla,6,2,1,3
4180,4182,3,16500,1500,2 out of 6,2,Kompally,6,2,2,3
4181,4183,3,24000,1600,4 out of 4,2,Akkineni Homes Yousufguda,6,2,1,3
4182,4184,2,9500,900,1 out of 2,1,"Peerzadiguda, NH 2 2",6,1,1,2
4183,4185,2,12000,925,2 out of 2,1,"Chandanagar, NH 9",6,2,1,2
4184,4186,2,15000,1500,2 out of 4,1,"LB Nagar, NH 9",6,1,1,2
4185,4187,3,22500,1600,1 out of 3,2,Tarnaka,6,2,3,3
4186,4188,3,32000,1300,2 out of 3,2,"Banjara Hills, NH 9",6,2,2,3
4187,4189,2,10000,1200,Ground out of 3,1,Sainikpuri,6,2,1,2
4188,4190,2,13000,133,1 out of 2,1,Old Bowenpally,6,2,1,2
4189,4191,2,7000,950,Ground out of 1,1,Rampally,6,1,3,2
4190,4192,3,12000,1200,3 out of 4,1,Santosh Nagar,6,2,1,3
4191,4193,2,7500,950,1 out of 2,1,Kothapet,6,1,1,2
4192,4194,2,15000,1095,4 out of 5,1,"Gundlapochampally, Outer Ring Road",6,2,1,2
4193,4195,1,8000,400,3 out of 4,1,Chanda Nagar,6,1,1,1
4194,4196,3,25000,2210,4 out of 5,1,"Nallagandla, Serilingampally",6,2,3,3
4195,4197,3,26000,1450,4 out of 5,1,Madhapur,6,2,1,2
4196,4198,3,15000,192,2 out of 4,1,"Bolarum, Medchal Road",6,2,1,3
4197,4199,1,3000,80,Ground out of 2,1,Rhoda Mistri Nagar,6,2,1,1
4198,4200,2,12500,1315,Ground out of 2,1,Aminpur,6,2,1,2
4199,4201,3,42000,1600,2 out of 5,2,Jubilee Hills,6,2,1,3
4200,4202,2,20000,1450,2 out of 6,1,"Somajiguda, NH 9",6,2,1,2
4201,4203,3,40000,1900,2 out of 5,2,Film Nagar,6,2,1,3
4202,4204,3,45000,2600,2 out of 5,2,"Banjara Hills, NH 9",6,2,1,3
4203,4205,1,8500,450,Ground out of 1,1,"Hafeezpet, NH 9",6,1,1,2
4204,4206,2,15000,1000,4 out of 5,1,"Somajiguda, NH 9",6,2,1,2
4205,4207,2,9000,100,2 out of 3,1,Chanchalguda,6,1,1,2
4206,4208,2,14000,1100,Ground out of 3,1,"Old Malakpet, NH 9",6,1,1,2
4207,4209,2,11000,1200,2 out of 2,1,"Troop Bazaar, Koti",6,1,1,2
4208,4210,2,10000,1400,2 out of 4,1,"Ramachandra Puram, NH 9",6,1,1,2
4209,4211,3,55000,2000,Ground out of 12,2,Gachibowli,6,2,3,3
4210,4212,2,10000,1070,2 out of 5,2,HMT Swarnapuri Colony,6,1,3,2
4211,4213,2,25000,1450,3 out of 3,2,Camelot Layout,6,1,3,2
